company,sub_industry,type_company,location,url_page_details
Octalsoft," IT- ERP , CRM, IT- Consulting
"," MNC
"," Ahmedabad / Gujarat 
	- 380013
",https://www.fundoodata.com/companies-detail/Octalsoft/87507.html?&pageno=5991
Octane-Info-Solution-Pvt-Ltd," IT- ERP , CRM
"," SMEs
"," Kolkata / West Bengal 
	- 700064
",https://www.fundoodata.com/companies-detail/Octane-Info-Solution-Pvt-Ltd/110525.html?&pageno=5992
Octane-Mobile-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Mumbai / Maharashtra 
	- 400052
",https://www.fundoodata.com/companies-detail/Octane-Mobile-Pvt-Ltd/52161.html?&pageno=5993
Octaware-Technologies," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400059
",https://www.fundoodata.com/companies-detail/Octaware-Technologies/79693.html?&pageno=5994
Octel-Networks-Pvt-Ltd," IT- Hardware
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560008
",https://www.fundoodata.com/companies-detail/Octel-Networks-Pvt-Ltd/56024.html?&pageno=5995
Octopus-Systems-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400072
",https://www.fundoodata.com/companies-detail/Octopus-Systems-Pvt-Ltd/79975.html?&pageno=5996
Odelite-Solutions," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 422005
",https://www.fundoodata.com/companies-detail/Odelite-Solutions/86862.html?&pageno=5997
Odessa-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560103
",https://www.fundoodata.com/companies-detail/Odessa-Solutions-Pvt-Ltd/66500.html?&pageno=5998
Odyssey-Technologies-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600010
",https://www.fundoodata.com/companies-detail/Odyssey-Technologies-Ltd/44441.html?&pageno=5999
Ofek-Technologies," IT Software , QA -Testing
"," SMEs
"," Thiruvananthapuram / Kerala 
	- 695003
",https://www.fundoodata.com/companies-detail/Ofek-Technologies/78983.html?&pageno=6000
Offbeat-Infotech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/Offbeat-Infotech-Pvt-Ltd/52685.html?&pageno=6001
OfficeTimer," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560086
",https://www.fundoodata.com/companies-detail/OfficeTimer/142087.html?&pageno=6002
Official-Gates-Technologies-Pvt-Ltd," IT Software , QA -Testing, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Chennai / Tamil Nadu 
	- 600102
",https://www.fundoodata.com/companies-detail/Official-Gates-Technologies-Pvt-Ltd/155503.html?&pageno=6003
,,,,
Offiz-Solutions," IT- Hardware, HR Outsourcing Consultants
"," SMEs
"," Chennai / Tamil Nadu 
	- 600017
",https://www.fundoodata.com/companies-detail/Offiz-Solutions/74921.html?&pageno=6004
OFS-Technologies-Ltd," IT Software , QA -Testing, IT- Consulting
"," SMEs
"," Chennai / Tamil Nadu 
	- 600113
",https://www.fundoodata.com/companies-detail/OFS-Technologies-Ltd/143120.html?&pageno=6005
OG-Software-Solutions-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600024
",https://www.fundoodata.com/companies-detail/OG-Software-Solutions-India-Pvt-Ltd/150955.html?&pageno=6006
Oglacs-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110025
",https://www.fundoodata.com/companies-detail/Oglacs-Software-Pvt-Ltd/80485.html?&pageno=6007
Ojas-Innovative-Technologies," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500008
",https://www.fundoodata.com/companies-detail/Ojas-Innovative-Technologies/135344.html?&pageno=6008
Ojas-Softech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201303
",https://www.fundoodata.com/companies-detail/Ojas-Softech-Pvt-Ltd/130731.html?&pageno=6009
Ojasaa-Systems-Pvt-Ltd," IT Software , QA -Testing, IT- Embedded ,  EDA , VLSI
"," SMEs
"," Shimla / Himachal Pradesh 
	- 171006
",https://www.fundoodata.com/companies-detail/Ojasaa-Systems-Pvt-Ltd/147534.html?&pageno=6010
Okaya-Infocom-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Noida / Uttar Pradesh 
	- 201303
",https://www.fundoodata.com/companies-detail/Okaya-Infocom-Pvt-Ltd/54447.html?&pageno=6011
Oligosoft," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560095
",https://www.fundoodata.com/companies-detail/Oligosoft/103718.html?&pageno=6012
Olive-e-Business-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," New Delhi / Delhi 
	- 110044
",https://www.fundoodata.com/companies-detail/Olive-e-Business-Pvt-Ltd/2531.html?&pageno=6013
Olive-Technology-Ltd," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500082
",https://www.fundoodata.com/companies-detail/Olive-Technology-Ltd/51720.html?&pageno=6014
Olympus-Premedia-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600032
",https://www.fundoodata.com/companies-detail/Olympus-Premedia-Pvt-Ltd/55339.html?&pageno=6015
Om-Nanotech-Pvt-Ltd," IT- Embedded ,  EDA , VLSI
"," Industry Top
"," Noida / Uttar Pradesh 
	- 201305
",https://www.fundoodata.com/companies-detail/Om-Nanotech-Pvt-Ltd/84011.html?&pageno=6016
Om-Software-Technologies-Inc.," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110074
",https://www.fundoodata.com/companies-detail/Om-Software-Technologies-Inc./95109.html?&pageno=6017
Om-Techsoft," IT Software , QA -Testing
"," SMEs
"," Bhavnagar / Gujarat 
	- 364001
",https://www.fundoodata.com/companies-detail/Om-Techsoft/117264.html?&pageno=6018
OM-Visions-IT-Services-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/OM-Visions-IT-Services-Pvt-Ltd/145684.html?&pageno=6019
Omega-Infotech," IT- Hardware
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560052
",https://www.fundoodata.com/companies-detail/Omega-Infotech/79562.html?&pageno=6020
Omega-Networks," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/Omega-Networks/118746.html?&pageno=6021
Omega-Softwares," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 421203
",https://www.fundoodata.com/companies-detail/Omega-Softwares/119157.html?&pageno=6022
Omitsoft-Solutions," IT Software , QA -Testing
"," SMEs
"," Nagpur / Maharashtra 
	- 440025
",https://www.fundoodata.com/companies-detail/Omitsoft-Solutions/84097.html?&pageno=6023
,,,,
Omkar-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560095
",https://www.fundoodata.com/companies-detail/Omkar-Software-Pvt-Ltd/154447.html?&pageno=6024
OMLogic-Consulting-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110034
",https://www.fundoodata.com/companies-detail/OMLogic-Consulting-Pvt-Ltd/62968.html?&pageno=6025
Ommune-IT-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380051
",https://www.fundoodata.com/companies-detail/Ommune-IT-Solutions-Pvt-Ltd/127458.html?&pageno=6026
Ommzi-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chandigarh / Chandigarh 
	- 160059
",https://www.fundoodata.com/companies-detail/Ommzi-Solutions-Pvt-Ltd/156440.html?&pageno=6027
Omni-Integration," IT- Consulting
"," MNC
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Omni-Integration/154965.html?&pageno=6028
OMNI-Solutions-Information-Technologies-Pvt-Ltd," IT Software , QA -Testing, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/OMNI-Solutions-Information-Technologies-Pvt-Ltd/123448.html?&pageno=6029
Omni-Bridge-Systems-Pvt-Ltd," IT- Telecom
"," SMEs
"," Pune / Maharashtra 
	- 411030
",https://www.fundoodata.com/companies-detail/Omni-Bridge-Systems-Pvt-Ltd/81566.html?&pageno=6030
Omni-Net-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Lucknow / Uttar Pradesh 
	- 226001
",https://www.fundoodata.com/companies-detail/Omni-Net-Technologies-Pvt-Ltd/106051.html?&pageno=6031
Omnie-Solutions-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Omnie-Solutions-India-Pvt-Ltd/43186.html?&pageno=6032
Omniism-Technology-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Ahmedabad / Gujarat 
	- 380009
",https://www.fundoodata.com/companies-detail/Omniism-Technology-Pvt-Ltd/80258.html?&pageno=6033
OmniSure-Solutions," IT Software , QA -Testing
"," SMEs
"," Niphad / Maharashtra 
	- 422206
",https://www.fundoodata.com/companies-detail/OmniSure-Solutions/155040.html?&pageno=6034
OMR-India-Outsources-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Agra / Uttar Pradesh 
	- 282007
",https://www.fundoodata.com/companies-detail/OMR-India-Outsources-Pvt-Ltd/79775.html?&pageno=6035
OMX-Webtech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Kanpur / Uttar Pradesh 
	- 208002
",https://www.fundoodata.com/companies-detail/OMX-Webtech-Pvt-Ltd/148334.html?&pageno=6036
On-Demand-Agility-Software-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Gurgaon/Gurugram / Haryana 
	- 122001
",https://www.fundoodata.com/companies-detail/On-Demand-Agility-Software-Pvt-Ltd/127459.html?&pageno=6037
ON-Semiconductor-Technology-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560025
",https://www.fundoodata.com/companies-detail/ON-Semiconductor-Technology-India-Pvt-Ltd/37998.html?&pageno=6038
On-Target-Marketing-Solutions-Pvt-Ltd," Advertising , PR , MR
"," SMEs
"," Navi Mumbai / Maharashtra 
	- 400710
",https://www.fundoodata.com/companies-detail/On-Target-Marketing-Solutions-Pvt-Ltd/84825.html?&pageno=6039
Ondesk-IT-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110018
",https://www.fundoodata.com/companies-detail/Ondesk-IT-Solutions-Pvt-Ltd/148129.html?&pageno=6040
One-Cloud-Solutions," Training Institutes, IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500033
",https://www.fundoodata.com/companies-detail/One-Cloud-Solutions/111049.html?&pageno=6041
One-Convergence-Devices-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," MNC
"," Hyderabad / Telangana 
	- 500033
",https://www.fundoodata.com/companies-detail/One-Convergence-Devices-Pvt-Ltd/81879.html?&pageno=6042
One-Earth-Infotech," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110020
",https://www.fundoodata.com/companies-detail/One-Earth-Infotech/435.html?&pageno=6043
,,,,
One-Force-Solutions-Pvt-Ltd," IT Software , QA -Testing, IT- Consulting
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560011
",https://www.fundoodata.com/companies-detail/One-Force-Solutions-Pvt-Ltd/81717.html?&pageno=6044
One-Gateway-Techno-Services-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/One-Gateway-Techno-Services-Pvt-Ltd/111023.html?&pageno=6045
One-Rupee-Hosting," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500003
",https://www.fundoodata.com/companies-detail/One-Rupee-Hosting/140416.html?&pageno=6046
OneAPPS-Enterprise-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560076
",https://www.fundoodata.com/companies-detail/OneAPPS-Enterprise-Technologies-Pvt-Ltd/38268.html?&pageno=6047
OneAssist-Consumer-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400059
",https://www.fundoodata.com/companies-detail/OneAssist-Consumer-Solutions-Pvt-Ltd/132739.html?&pageno=6048
Onebill-Software-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560078
",https://www.fundoodata.com/companies-detail/Onebill-Software-India-Pvt-Ltd/104210.html?&pageno=6049
OneDirect," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560029
",https://www.fundoodata.com/companies-detail/OneDirect/143923.html?&pageno=6050
Onetel-Network-Services-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Allahabad / Uttar Pradesh 
	- 211011
",https://www.fundoodata.com/companies-detail/Onetel-Network-Services-Pvt-Ltd/141734.html?&pageno=6051
OnGraph-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Jaipur / Rajasthan 
	- 302019
",https://www.fundoodata.com/companies-detail/OnGraph-Technologies-Pvt-Ltd/79964.html?&pageno=6052
Onio-Design-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411027
",https://www.fundoodata.com/companies-detail/Onio-Design-Pvt-Ltd/78163.html?&pageno=6053
Onleo-Global-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560040
",https://www.fundoodata.com/companies-detail/Onleo-Global-Solutions-Pvt-Ltd/90621.html?&pageno=6054
ONline-Consultancy-Services," IT Software , QA -Testing
"," SMEs
"," Coimbatore / Tamil Nadu 
	- 641029
",https://www.fundoodata.com/companies-detail/ONline-Consultancy-Services/34660.html?&pageno=6055
OnLine-Netsys-(India)-Pvt.-Ltd.," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Mumbai / Maharashtra 
	- 400069
",https://www.fundoodata.com/companies-detail/OnLine-Netsys-(India)-Pvt.-Ltd./48265.html?&pageno=6056
Online-News-Media-Pvt-Ltd," Advertising , PR , MR, IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560064
",https://www.fundoodata.com/companies-detail/Online-News-Media-Pvt-Ltd/118400.html?&pageno=6057
Online-Promotion-Way," Advertising , PR , MR, IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110034
",https://www.fundoodata.com/companies-detail/Online-Promotion-Way/156947.html?&pageno=6058
Online24x7-India-Pvt-Ltd," Advertising , PR , MR, IT- ERP , CRM
"," SMEs
"," Gurgaon/Gurugram / Haryana 
	- 122001
",https://www.fundoodata.com/companies-detail/Online24x7-India-Pvt-Ltd/133381.html?&pageno=6059
Onlive-Infotech," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Onlive-Infotech/82839.html?&pageno=6060
Only-IT-Consulting-india-Pvt-Ltd," IT- Hardware
"," SMEs
"," Hyderabad / Telangana 
	- 500036
",https://www.fundoodata.com/companies-detail/Only-IT-Consulting-india-Pvt-Ltd/82421.html?&pageno=6061
ONLYIT.IN-Software-Services," IT- ERP , CRM
"," SMEs
"," Dehradun / Uttaranchal 
	- 248001
",https://www.fundoodata.com/companies-detail/ONLYIT.IN-Software-Services/131469.html?&pageno=6062
ONS-IT-Solutions-Hyderabad-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Hyderabad / Telangana 
	- 500026
",https://www.fundoodata.com/companies-detail/ONS-IT-Solutions-Hyderabad-Pvt-Ltd/150495.html?&pageno=6063
,,,,
Onset-Technologies," IT Software , QA -Testing, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Amritsar / Punjab 
	- 143001
",https://www.fundoodata.com/companies-detail/Onset-Technologies/146996.html?&pageno=6064
OnSumaye-Web-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/OnSumaye-Web-Solutions-Pvt-Ltd/76991.html?&pageno=6065
Ontos-Information-Systems-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Vadodara / Gujarat 
	- 390020
",https://www.fundoodata.com/companies-detail/Ontos-Information-Systems-Pvt-Ltd/82922.html?&pageno=6066
Onusworks-Software-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560048
",https://www.fundoodata.com/companies-detail/Onusworks-Software-India-Pvt-Ltd/141969.html?&pageno=6067
Onward-Technologies-Ltd," IT Software , QA -Testing
"," MNC
"," Mumbai / Maharashtra 
	- 400018
",https://www.fundoodata.com/companies-detail/Onward-Technologies-Ltd/5142.html?&pageno=6068
ONYX-Equipments-India-Pvt-Ltd," IT- Hardware, Electrical , Electronics
"," SMEs
"," Pune / Maharashtra 
	- 411045
",https://www.fundoodata.com/companies-detail/ONYX-Equipments-India-Pvt-Ltd/88903.html?&pageno=6069
Onze-Technologies-India-Pvt-Ltd," IT- Telecom
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560070
",https://www.fundoodata.com/companies-detail/Onze-Technologies-India-Pvt-Ltd/65906.html?&pageno=6070
Oohant-Software-Solutions-Pvt-Ltd," IT Software , QA -Testing, IT- Consulting
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560076
",https://www.fundoodata.com/companies-detail/Oohant-Software-Solutions-Pvt-Ltd/101789.html?&pageno=6071
OOZEE-Technologies," IT Software , QA -Testing
"," SMEs
"," Surat / Gujarat 
	- 395003
",https://www.fundoodata.com/companies-detail/OOZEE-Technologies/149642.html?&pageno=6072
Opal-Infotech," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/Opal-Infotech/53410.html?&pageno=6073
Opcord-Consultancy-Services-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560102
",https://www.fundoodata.com/companies-detail/Opcord-Consultancy-Services-Pvt-Ltd/82475.html?&pageno=6074
Opell-Telecom-Inc," IT- Telecom
"," SMEs
"," Pune / Maharashtra 
	- 411037
",https://www.fundoodata.com/companies-detail/Opell-Telecom-Inc/49181.html?&pageno=6075
Open-Silicon-Research-Pvt-Ltd," IT- Embedded ,  EDA , VLSI
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560071
",https://www.fundoodata.com/companies-detail/Open-Silicon-Research-Pvt-Ltd/37761.html?&pageno=6076
Open-Software-Technology-India-Ltd(OST)," IT Software , QA -Testing
"," SMEs
"," Gurgaon/Gurugram / Haryana 
	- 122001
",https://www.fundoodata.com/companies-detail/Open-Software-Technology-India-Ltd(OST)/42547.html?&pageno=6077
Open-Systems-Traverse-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Thiruvananthapuram / Kerala 
	- 695011
",https://www.fundoodata.com/companies-detail/Open-Systems-Traverse-India-Pvt-Ltd/56849.html?&pageno=6078
Open-Text-Technologies-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560038
",https://www.fundoodata.com/companies-detail/Open-Text-Technologies-India-Pvt-Ltd/82652.html?&pageno=6079
OpenClove-(-an-Indusface-Telecom-Company-)," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560001
",https://www.fundoodata.com/companies-detail/OpenClove-(-an-Indusface-Telecom-Company-)/128399.html?&pageno=6080
OPENLINK-IT-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560066
",https://www.fundoodata.com/companies-detail/OPENLINK-IT-Solutions-Pvt-Ltd/143918.html?&pageno=6081
OpenSoftIndia-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/OpenSoftIndia-Pvt-Ltd/125225.html?&pageno=6082
OpenSource-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110027
",https://www.fundoodata.com/companies-detail/OpenSource-Technologies-Pvt-Ltd/76287.html?&pageno=6083
,,,,
OpenText-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/OpenText-Technologies-Pvt-Ltd/104558.html?&pageno=6084
Openview-Technologies-Pvt-Ltd," IT- Hardware, IT- Network Admin , Database , Datacenter , Security
"," Industry Top
"," Pune / Maharashtra 
	- 411004
",https://www.fundoodata.com/companies-detail/Openview-Technologies-Pvt-Ltd/79482.html?&pageno=6085
Openwave-Computing-Services-Pvt-Ltd," Law , Legal, IT Software , QA -Testing
"," MNC
"," Chennai / Tamil Nadu 
	- 600034
",https://www.fundoodata.com/companies-detail/Openwave-Computing-Services-Pvt-Ltd/64684.html?&pageno=6086
Openxcell-Technolabs-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380056
",https://www.fundoodata.com/companies-detail/Openxcell-Technolabs-Pvt-Ltd/117226.html?&pageno=6087
Opera-Solutions-India-Pvt-Ltd," IT- Consulting
"," MNC
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Opera-Solutions-India-Pvt-Ltd/80355.html?&pageno=6088
